plot;tree.n;h.status.x;def;height;DBH;canopyA;mycrhz;pci;richness.05;richness.010;shannon.05;shannon.010;shrubcov.05;shrubcov.010;FRic05;FEve05;FDiv05;RaoQ05;FRic010;FEve010;FDiv010;RaoQ010;Ndef.m;Ntindex;Ndindex;basalA.hectare;stands.hectare;slope;comp;aridity.index;lat;long;pH;CO3;C;N;pbray;NO3;NH4;Ca.mass;Ca.mol;Mg.mass;Mg.mol;K.mass;K.mol;Na.mass;Na.mol;humid;sand;LAB.a.010;LAB.a.05;LAB.r.010;LAB.r.05;CIS.a.010;CIS.a.05;CIS.r.010;CIS.r.05;FAB.a.010;FAB.a.05;FAB.r.010;FAB.r.05;NMDS1;NMDS2
Patrás;318;D;35;-0.597;-1.247;-0.201;0.462;-0.573;-0.332;0.166;-0.838;0.512;-0.243;0.314;-0.277;-0.883;1.261;-0.243;-0.306;0.328;0.832;-0.315;-0.368;-1.216;-0.955;-1.225;-1.189;-0.136;-0.472;0.581;-0.3;-0.721;-0.547;-0.102;-0.609859931;-1.001746558;-0.428;-0.124;-0.617;-0.744;-0.744;-0.395;-0.395;-0.003;-0.003;-1.384;-1.386;-0.424;0.65;-0.496864726;-0.452508824;-0.513989305;-0.466534796;0.585576309;0.165913207;0.946608823;1.388973315;-0.361249965;-0.257742296;-0.373317024;-0.21134021;-0.414334878;-1.215444273
Patrás;319;H;5;-0.365;-0.496;-0.297;NA;NA;0.124;0.543;0.045;0.144;0.448;1.595;0.323;1.373;0.152;0.247;-0.205;0.12;-0.458;-0.325;0.59;-0.646;-0.354;-0.81;-0.584;-0.136;-1.224;0.581;-0.303;-0.722;-0.916;-0.102;-0.041677094;-0.674044721;0.552;-0.341;-0.432;-0.639;-0.639;0.267;0.268;-0.552;-0.552;-0.958;-0.961;0.411;-0.047;0.536303897;-0.452508824;0.011106929;-0.466534796;2.099747608;1.086300889;1.105357635;1.451363784;-0.219186674;-0.318363245;-0.302191651;-0.368853957;-0.018752691;-1.172057229
Patrás;320;H;35;0.566;-0.311;-0.297;NA;NA;0.58;0.543;0.247;-0.453;2.569;2.383;-0.14;1.487;-0.504;0.183;-0.318;-0.429;-0.615;-0.338;0.015;-0.709;-0.544;-0.545;-0.584;-0.891;-0.916;0.581;-0.299;-0.723;-0.695;-0.102;-0.529409264;-1.061003124;-0.641;-0.07;-0.359;-0.962;-0.961;-0.692;-0.693;-0.37;-0.37;-1.54;-1.545;0.128;0.113;-0.422674426;-0.109892173;-0.486108089;-0.342184035;3.343371025;3.388809204;1.330678529;1.201801909;-0.167278933;0.599217481;-0.302191651;0.103687285;-0.428778589;-1.500978336
Patrás;321;D;70;-0.225;1.019;1.228;-0.474;NA;-0.332;-0.21;-0.562;-0.418;0.793;1.57;-0.277;-0.884;1.262;-0.127;-0.234;-0.451;0.677;-0.338;-1.391;-1.467;-1.073;-1.55;-1.391;0.242;0.748;0.801;-0.298;-0.724;-0.658;-0.102;-0.360965679;-0.774976236;-0.583;-0.032;-0.514;-0.381;-0.381;-0.801;-0.801;-0.029;-0.029;-0.894;-0.898;0.345;0.1;-0.496864726;-0.452508824;-0.513989305;-0.466534796;2.381755162;1.535207925;1.346041317;1.451363784;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.612549062;-0.739956033
Patrás;322;D;25;-0.691;0.391;-0.424;NA;NA;0.58;0.543;0.983;0.354;-0.013;1.037;-0.053;0.853;0.569;0.484;-0.304;0.51;0.624;-0.318;0.079;-0.671;-0.531;-0.836;-0.584;0.091;2.473;0.801;-0.296;-0.725;-0.03;-0.102;0.153164366;-0.587764556;-0.612;-0.321;-0.412;0.017;0.017;-0.586;-0.586;1.482;1.482;-1.002;-1.004;0.315;0.107;-0.496864726;-0.452508824;-0.513989305;-0.466534796;1.157563362;-0.02083212;0.785299546;0.390725815;0.82443212;0.404954895;0.518485735;1.048769769;-0.504029715;-1.392563024
Patrás;323;H;5;-0.97;-0.04;0.937;0.911;NA;0.58;0.92;0.431;0.933;1.829;1.718;0.174;1.318;-0.301;0.065;-0.215;0.742;-0.195;-0.301;-1.05;-0.735;-0.948;-0.719;-0.181;0.091;-0.879;0.801;-0.291;-0.725;-0.768;-0.102;0.188361533;-0.366366395;-0.234;1.95;0.289;-0.233;-0.233;0.34;0.343;-0.07;-0.07;-0.971;-0.972;0.443;0.753;-0.01600167;0.89789464;-0.281645839;0.155219008;1.973192982;2.343240589;0.913322782;1.077020972;1.044357023;-0.318363245;0.414533266;-0.368853957;0.119307328;-0.725768525
Patrás;324;D;70;1.822;2.952;1.521;NA;NA;0.58;0.166;0.965;0.161;1.138;0.659;1.754;0.536;0.221;0.449;-0.223;1.584;-0.047;-0.328;0.526;-0.954;-0.615;-1.027;-0.584;0.242;-0.46;0.581;-0.294;-0.724;0.191;-0.102;0.109167908;-0.105897971;-0.246;0.168;-0.072;-0.455;-0.455;-0.226;-0.227;-0.321;-0.321;-1.593;-1.598;-0.604;0.893;-0.048975137;1.538371711;-0.160827236;0.757076691;0.791850386;0.708705943;0.772497223;0.268440497;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.470150124;-1.314528724
Patrás;325;H;20;-1.714;-1.087;-1.303;1.148;-0.573;1.492;1.296;1.719;1.39;0.25;0.659;1.047;0.694;0.518;1.06;-0.168;0.004;0.274;-0.287;2.42;-0.63;0.367;-0.733;0.827;0.997;-0.977;0.581;-0.294;-0.723;-0.326;-0.102;-0.378564263;-1.037886552;-0.533;-0.743;0.009;-0.869;-0.869;-0.303;-0.301;0.157;0.157;-0.721;-0.718;-0.781;1.084;0.76299648;0.152471928;0.475793861;0.185063191;0.125196487;0.274163932;-0.023807301;0.552941034;1.601682243;0.635038951;1.44311559;1.086573069;0.142254628;-0.886892917
Patrás;326;D;80;-0.644;-2.134;-1.892;-1.112;-0.573;-0.332;-0.21;-0.47;-0.435;-0.429;-0.545;-0.277;-0.884;1.262;-0.137;-0.313;1.778;1.281;-0.334;0.739;-1.125;-0.821;-1.046;-0.786;-0.891;1.672;0.581;-0.304;-0.72;-0.252;-0.102;-0.021564427;-0.343575408;-0.373;-0.889;1.508;-0.555;-0.555;-0.441;-0.441;0.1;0.1;-1.094;-1.089;-0.631;0.653;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.184712874;-0.119335149;1.376766894;1.201801909;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.529141421;-1.289033463
Patrás;327;D;55;-0.365;-1.124;-0.127;NA;NA;1.492;1.296;1.241;1.004;0.25;-0.154;1.191;1.334;0.029;0.392;-0.215;0.4;-0.06;-0.311;0.015;-0.986;-0.603;-1.051;-0.584;0.619;-0.953;0.581;-0.296;-0.723;-0.123;-0.102;-0.486669847;-1.180167429;-0.6;-0.503;0.513;-0.596;-0.596;0.4;0.399;0.711;0.711;-0.967;-0.972;0.22;0.326;-0.007758303;0.184881611;0.220216048;0.219881404;0.059427941;0.44859638;0.833948376;0.832450334;-0.340760068;-0.091034686;-0.318605199;-0.022323713;-0.052362425;-0.872861232
Patrás;328;D;75;-0.784;-1.432;-0.799;NA;NA;-0.332;0.543;0.192;0.828;-0.638;-0.322;-0.277;-0.885;1.261;0.773;-0.291;1.063;-0.161;-0.315;0.289;-0.516;-0.338;-0.453;0.021;-0.513;-0.903;0.581;-0.299;-0.721;-0.012;-0.102;-0.440159305;-0.910094231;-0.571;-0.52;-0.722;-0.726;-0.726;-0.097;-0.096;0.42;0.42;-1.305;-1.301;-0.272;0.437;-0.228955309;-0.452508824;-0.016774287;-0.466534796;-0.244004215;-0.516938524;0.434515881;0.203554409;-0.212356708;0.198292569;-0.017690157;2.781420991;-0.311327327;-1.210975674
Patrás;329;D;95;-1.714;-0.163;-0.889;-0.806;NA;1.036;0.92;1.443;1.109;0.398;0.142;-0.134;1.039;0.228;0.915;-0.288;0.371;-0.008;-0.303;2.801;-0.866;0.138;-0.897;-0.383;0.121;-0.731;0.801;-0.304;-0.725;0.062;-0.102;-0.261659387;-0.504740245;-0.447;-0.478;-0.456;-0.7;-0.7;-0.827;-0.829;0.362;0.362;-1.492;-1.492;-0.631;0.691;0.121387775;1.110872558;0.183041094;1.025674334;0.012592764;0.113070436;0.262964746;0.141163941;0.596311258;0.669482672;0.91241088;0.973163171;-0.141717573;-1.126734711
Argalloncillo;330;H;5;0.566;-0.57;0.127;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-1.391;-1.467;-1.073;-1.55;-1.391;-0.876;-0.731;1.22;1.802;0.746;0.782;-0.102;-0.162353094;-0.551950147;-0.26;-0.671;0.243;-0.087;-0.087;-1.004;-1.006;-0.02;-0.02;-1.196;-1.195;-0.691;1.236;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
Argalloncillo;331;D;70;-0.272;0.218;-0.181;-1.365;-0.573;-0.788;-0.21;-1.077;0.477;-0.736;-0.622;-0.277;-0.885;-1.231;-0.353;-0.124;1.476;1.125;-0.149;-0.592;-0.575;-0.953;-0.591;0.222;-0.513;-0.879;1.22;1.808;0.745;1.612;-0.102;-0.094472844;0.06015065;0.61;-0.708;0.267;0.892;0.892;-0.655;-0.656;0.532;0.532;-0.433;-0.431;-0.544;-0.229;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;0.263008921;-0.318363245;2.055888038;-0.368853957;-1.574640405;0.864583493
Argalloncillo;332;D;70;-0.923;-0.41;-0.956;NA;NA;-0.788;-0.21;-1.077;-0.506;-0.667;-0.826;-0.277;-0.885;-1.231;-0.353;-0.124;1.424;0.981;-0.314;-1.154;-0.781;-0.806;-0.771;1.23;-0.136;-0.608;1.22;1.811;0.746;1.095;-0.102;0.222301658;0.283176738;0.803;-0.777;-0.068;0.913;0.913;-0.784;-0.782;0.848;0.848;-1.058;-1.057;-0.424;0.42;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.365347945;-0.318363245;-0.225595095;-0.368853957;-0.974014623;1.233632891
Argalloncillo;333;D;85;-1.342;-1.062;-0.226;-0.868;NA;-0.788;-0.964;-1.077;-1.19;-0.687;-0.979;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.943;-1.111;-0.868;-1.204;0.222;-0.317;-0.719;1.22;1.811;0.745;1.428;-0.102;-0.814757724;-0.729394262;1.498;-1.028;-0.667;-0.213;-0.213;-0.11;-0.11;-0.318;-0.318;-0.312;-0.315;-1.325;1.677;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.660966949;1.844570747
Argalloncillo;334;D;60;-2.273;-1.727;-1.702;NA;NA;0.58;0.543;0.597;0.811;1.401;0.577;-0.184;0.515;0.141;-0.298;0.124;0.44;0.431;-0.214;-1.345;-0.212;-0.946;-0.824;4.255;0.619;-0.312;1.049;1.815;0.744;0.671;-0.102;-1.517821133;-1.373890819;-0.527;-0.91;-0.508;-0.482;-0.482;-1.172;-1.174;-0.725;-0.725;-0.823;-0.824;-1.436;1.68;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.715843708;-0.709327253;-1.019828073;-1.044254965;3.068758926;5.592179268;2.964104345;4.199044717;-0.806220803;0.423361856
Argalloncillo;335;H;25;0.426;-0.397;-0.347;0.566;-0.573;-0.332;-0.587;-0.047;-0.786;0.053;-0.056;-0.277;-0.885;1.262;-0.307;-0.333;-1.093;1.331;-0.337;-1.135;-0.986;-1.002;-0.965;-0.786;-0.174;-1.544;1.049;1.812;0.744;0.837;-0.102;-0.432617055;-0.270318664;1.408;-0.134;-0.575;-0.254;-0.254;0.603;0.604;-0.314;-0.314;-0.666;-0.664;-0.808;1.462;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
Argalloncillo;336;H;20;-1.249;-0.04;0.252;NA;NA;0.124;-0.21;0.781;-0.225;-0.539;-0.573;-0.257;1.108;0.822;-0.148;-0.124;-0.001;1.273;-0.245;-0.624;-1.109;-0.947;-0.996;-1.189;-0.362;-1.47;1.049;1.808;0.744;1.557;-0.102;-0.221434053;0.009684893;0.705;-0.193;-0.107;1.316;1.316;-0.757;-0.759;0.953;0.953;-1.068;-1.067;-0.424;0.96;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;0.962397432;0.140427118;4.151350964;1.729229158;-1.485885012;0.955135915
Argalloncillo;337;H;25;-0.179;1.216;-0.09;-0.115;NA;-1.244;-0.964;-1.077;-1.19;-0.934;-0.671;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-1.339;-1.293;-1.062;-1.291;-0.383;-1.117;-1.248;1.22;1.806;0.746;3.328;-0.102;-0.284286137;0.1985245;2.107;-0.908;0.344;0.04;0.04;2.027;2.027;-0.539;-0.539;-0.836;-0.834;-1.126;1.692;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;0.891365787;-0.318363245;5.065038453;-0.368853957;-3.347601654;-1.000475543
Argalloncillo;338;D;80;-0.132;-0.126;-0.516;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;0.313;-0.775;-0.581;-0.652;-0.786;-0.891;-0.903;1.22;1.805;0.747;0.136;-0.102;-0.643800056;-0.371250178;-0.219;-0.422;-0.66;-0.51;-0.51;-0.533;-0.535;-0.536;-0.536;-0.957;-0.961;-0.895;1.301;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
Argalloncillo;339;H;15;-0.039;-0.471;-0.804;0.388;-0.385;-1.244;-0.964;-1.077;-1.19;-0.934;-0.967;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-1.391;-1.418;-1.073;-1.52;-1.189;-0.868;-0.472;1.22;1.802;0.747;1.059;-0.102;0.01363274;0.183873152;2.073;-0.233;-0.421;0.08;0.081;-0.151;-0.152;0.143;0.143;-0.426;-0.431;-0.868;1.026;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.133129103;-0.318363245;5.065038453;-0.368853957;-3.749623084;-0.897268794
Argalloncillo;340;H;30;-0.644;-0.41;0.129;NA;NA;-0.788;-0.587;-1.077;-0.207;-0.736;-0.77;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;1.331;-0.201;-1.135;-0.358;-0.85;-0.408;-0.181;-0.778;-0.78;1.22;1.8;0.747;0.653;-0.102;0.477481119;0.740624409;0.683;1.085;-0.004;0.562;0.562;1.13;1.131;0.367;0.367;0.608;0.608;-0.484;0.837;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;0.314916662;-0.318363245;3.69724281;-0.368853957;-2.485695324;-0.079420221
Argalloncillo;341;D;80;0.38;-0.718;0.386;-1.026;-0.47;-0.332;-0.587;-0.047;-0.207;-0.736;-0.992;-0.277;-0.885;1.262;-0.307;-0.333;-1.094;1.331;-0.313;1.037;-0.94;-0.531;-1.009;0.222;-0.06;-0.706;1.049;1.8;0.744;1.335;-0.102;-0.195036178;0.001545254;0.139;-0.464;-0.508;0.402;0.402;-0.283;-0.283;0.316;0.316;-0.187;-0.187;-0.751;0.883;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-1.162067523;1.602131288
Argalloncillo;342;H;20;-0.179;-0.52;0.099;NA;NA;-1.244;-0.964;-1.077;-1.19;-0.934;-0.56;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;1.932;-1.122;-0.547;-1.016;-1.189;-0.438;-1.002;1.049;1.8;0.742;2.018;-0.102;-0.154810844;-0.086362839;0.722;-0.949;-0.444;-0.601;-0.601;1.427;1.425;-0.494;-0.494;-1.161;-1.163;-1.436;1.55;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;1.275209872;-0.318363245;5.065038453;-0.368853957;-3.31253822;-1.187858034
Argalloncillo;343;D;90;-0.877;0.083;-0.493;-1.118;NA;-1.244;-0.964;-1.077;-1.19;-0.934;-0.551;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-1.391;-1.174;-1.073;-1.294;-0.181;-0.166;-1.137;1.309;1.796;0.748;0.763;-0.102;0.447312118;0.584343354;-0.107;-0.06;0.084;0.664;0.664;-0.937;-0.936;1.206;1.206;-0.079;-0.081;-0.212;0.674;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;1.309359702;-0.318363245;5.065038453;-0.368853957;-3.313871628;-1.189408146
Argalloncillo;344;H;5;2.753;0.994;1.496;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-1.263;-1.211;-1.057;-1.234;-0.584;-0.362;-0.361;1.309;1.788;0.749;-0.178;-0.102;0.446055077;0.571319933;1.9;1.384;-0.576;0.675;0.675;-0.455;-0.455;0.84;0.84;-0.091;-0.092;0.003;0.936;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
Argalloncillo;345;D;75;-0.691;0.009;0.416;0.845;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.752;-0.471;-0.508;-0.392;-0.181;-0.136;-0.435;1.309;1.791;0.748;1.538;-0.102;-0.535694472;-0.420088008;0.579;-0.919;-0.34;0.059;0.059;-0.715;-0.717;-0.003;-0.003;-0.605;-0.601;-1.241;1.012;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
Argalloncillo;346;H;0;0.519;0.883;0.856;NA;NA;-0.332;-0.587;0.082;-0.699;-0.736;-0.77;-0.277;-0.885;1.262;-0.298;-0.333;-1.093;1.331;-0.334;-1.391;-1.302;-1.073;-1.315;-0.786;-0.566;-0.706;1.309;1.788;0.747;-0.602;-0.102;-0.257888262;0.016196603;0.802;-0.281;-0.438;0;0;-0.172;-0.171;-0.065;-0.065;-0.397;-0.399;-0.365;0.678;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.845384857;1.33055618
Argalloncillo;347;H;0;-0.039;0.6;1.251;-0.059;NA;-0.788;-0.964;-1.077;-1.19;-0.884;-1.029;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-1.007;-0.839;-0.957;-0.625;-0.988;-1.193;-0.238;1.309;1.781;0.753;1.225;-0.102;-0.476613513;-0.451018633;0.201;-0.583;-0.191;0.425;0.425;-0.606;-0.605;-0.009;-0.009;-0.345;-0.346;-0.955;0.984;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-2.787415473;1.294176224
Argalloncillo;348;D;55;0.287;1.031;0.188;NA;NA;-0.332;-0.587;0.174;0.003;-0.687;-0.979;-0.277;-0.885;1.262;-0.293;-0.333;-1.094;1.331;-0.303;-1.263;-1.145;-1.013;-1.048;-0.584;-1.004;-0.632;1.309;1.78;0.754;0.671;-0.102;0.104139741;0.327130785;-0.031;-0.695;0.305;0.009;0.009;-1.121;-1.123;0.052;0.053;-0.472;-0.474;-0.895;1.25;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-1.215248451;1.538190547
Argalloncillo;349;D;75;0.473;-0.434;0.146;-0.816;-0.573;-0.332;-0.587;0.192;0.021;-0.736;-0.992;-0.277;-0.885;1.262;-0.292;-0.333;-1.094;1.331;-0.303;1.421;-0.382;0.325;-1.524;-1.189;-1.08;-0.879;1.309;1.776;0.754;0.726;-0.102;-0.275486845;-0.112409681;-0.16;-0.101;-0.382;0.718;0.718;-1.122;-1.123;0.85;0.85;0.074;0.078;-0.365;0.271;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-1.292433773;1.568182061
El Lote de los Perez;350;D;85;1.729;0.071;-0.462;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.027;0.228;-0.127;0.657;-0.181;-1.08;0.994;0.589;0.188;0.271;-0.141;-0.102;-0.398676929;-0.421715935;-0.24;0.028;-0.557;-0.084;-0.084;-0.771;-0.773;-0.391;-0.391;-1.241;-1.237;-0.302;0.607;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;351;D;10;1.869;1.401;1.792;-1;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;0.143;-0.548;-0.427;-0.618;-0.988;-1.155;-0.066;0.589;0.189;0.271;-0.455;-0.102;-0.42884593;-0.465669982;-0.358;0.168;-0.513;-0.015;-0.016;-0.379;-0.381;-0.443;-0.444;-0.839;-0.834;0.065;0.54;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;352;D;50;0.566;-0.04;-1.54;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.241;0.574;0.198;0.527;-0.181;-1.004;-0.484;0.589;0.193;0.271;-0.362;-0.102;-1.097592101;-1.071096276;-0.249;-0.461;-0.562;-0.362;-0.362;-0.767;-0.768;-0.566;-0.566;-0.821;-0.824;-0.335;0.584;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;353;D;65;1.031;1.093;-0.998;-1.209;-0.573;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.56;0.601;-0.398;0.506;-0.584;-1.117;-0.669;0.589;0.191;0.272;-0.289;-0.102;-1.062394934;-0.879163606;0.187;0.666;0.18;-0.393;-0.393;-0.218;-0.217;-0.649;-0.649;-1.327;-1.322;-0.12;0.487;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;354;H;0;0.38;0.009;0.47;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.965;-0.367;-0.894;0.047;-0.786;-1.155;-1.039;0.589;0.196;0.272;-0.141;-0.102;-0.802187307;-0.892187027;2.725;-0.112;-0.76;-0.395;-0.395;0.431;0.431;-0.826;-0.825;-1.091;-1.089;-0.152;0.761;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;355;H;5;-0.458;1.13;0.573;0.135;-0.573;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;0.563;1.242;1.266;1.431;0.424;-1.117;0.255;0.589;0.2;0.272;-0.141;-0.102;-0.323254429;-0.437995212;4.025;-0.169;-0.581;-0.588;-0.588;2.643;2.643;-0.671;-0.671;-0.403;-0.399;-0.781;0.826;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;356;D;90;-0.551;0.268;-0.441;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;0.207;0.7;0.474;0.915;0.222;-0.423;0.132;0.589;0.198;0.272;0.726;-0.102;-0.523124055;-0.354970901;0.456;-0.519;-0.715;0.142;0.142;0.241;0.24;0.106;0.105;-0.845;-0.845;-0.514;0.218;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;357;D;65;0.659;0.452;0.665;-1.062;-0.573;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;0.143;-0.635;-0.488;-0.855;-1.189;-1.004;-0.977;0.589;0.194;0.274;-0.732;-0.102;0.640896536;0.975045991;0.977;1.109;0.367;-0.051;-0.052;0.487;0.487;-0.044;-0.044;-0.475;-0.474;0.411;0.087;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;358;H;5;0.101;1.056;1.787;NA;NA;-1.244;-1.34;-1.077;-1.19;-0.934;-1.041;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.496;0.108;-0.481;0.337;-0.584;-1.042;-1.1;0.589;0.192;0.273;-0.196;-0.102;-0.51935293;-0.407064586;0.37;1.093;-0.119;0.13;0.13;0.64;0.641;-0.636;-0.636;-0.949;-0.951;0.065;0.499;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
El Lote de los Perez;359;H;5;1.543;1.438;2.298;-0.446;-0.573;-1.244;-1.34;-1.077;-1.19;-0.884;-1.029;-0.277;-0.885;-1.231;-0.353;-0.333;-1.094;-1.389;-0.348;-0.879;-0.722;-0.898;-0.858;-0.988;-1.155;-0.435;0.589;0.188;0.274;-0.713;-0.102;0.251213617;-0.190550209;-0.275;0.126;-0.351;-0.173;-0.173;0.166;0.165;-0.493;-0.493;-0.275;-0.272;1.363;-0.25;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.795563158;-0.709327253;-1.119686196;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;NA;NA
